FAHRRAD DÄMPFLE GMBH ,RAVENSBURGER STR.14-18 MECKENBEUREN 88074 Germany,www.saikls-meckenbeuren.de,07542/539118,saikls@daempfle.de,
Gansner Andy - Bike Power Haus ,Gätziloch 1 Seewis-Pardisla 7212 Switzerland,www.bikepowerhaus.ch,081-,bikepowerhaus@bluewin.ch,
Moes Frères ,"4, Op der Kopp  REMICH L-5544 Luxembourg",www.moesfreres.lu,(00352) 236636-21,info@moesfreres.lu,
Burkardt Sprl ,Rue de la Station 29 SOURBRODT 4950 Belgique,www.burkardt.be,080446436,werner.burkardt@skynet.be,
FUN BIKE TEAM / MANITOU DEALER INH. FRANK WAGNER,SCHANZSTR. 22 BERNKASTEL-KUES 54470 Germany,www.funbiketeam.de,06531/94024,frank.wagner@funbiketeam.de,
MAC BIKES ,ALSWEILERSTR. 16 MARPINGEN 66646 Germany,www.macbikes.com,06853/40512,info@macbikes.com,
Cycles Rasqui Sàrl ,52 Rue du Brill ESCH SUR ALZETTE 4042 Luxembourg,www.rasqui.lu,540161,shop@rasqui.lu,
Bike World Sarl ,"23 a, Route de Luxembourg BERELDANGE L-7240 Luxembourg",www.bikeworld.lu,27033850,bikeworl@pt.lu,
GIMMLER KAI BIKES ,NIEDSTR. 38 REHLINGEN-SIERSBURG 66780 Germany,www.kai-gimmler-bikes.de,06833/900918,info@kai-gimmler-bikes.de,
PETER MÄDER GMBH & CO.KG ,HÜTTENSTR. 59 KALL 53925 ,www.honda-maeder.com,02441/6670,service@hondamaeder.com,
R.C.M. Reifen Center Moelter ,Zur Domaine 27 Butgenbach 4750 Belgie,www.rcm-reifen.be,+32 (0)80 642 164,info@rcm-reifen.be,
Ostergaards Bike Shop ,Route de Luxembourg 179 ROLLINGER-MERSCH 7540 Luxemburg,,026321050,jan@obs.lu,
YODABIKES METZ ,1 RUE DE LA JEUNESSE LONGEVILLE LES METZ 57050 France,www.yodabikes.fr,03 87 57 46 11,yodabikes@wanadoo.fr,
RAD-SALON BRITZ & ALT GBR,ESCHBERGER WEG 1 SAARBRÜCKEN 66121 Germany,,0681/21068091,mail@rad-salon.de,
FAHRRAD HEIDEMANN INH. FRANK HEIDEMANN,SAARSTRAßE 9 TRIER 54290 Germany,,0651/9945227,frank@fahrrad-heidemann.de,
K.H.THEODOR GMBH INH. KARLHEINZ THEODOR,MÜHLSTR. 34 ST. INGBERT 66386 Germany,www.fahrrad-theodor.de,06894/95480,fahrradtheodor@aol.com,
BIKE-STATION LAUTERBACH ,HAUPTSTRASSE 133 VÖLKLINGEN 66333 Germany,www.bikestation-lauterbach.de,06802/8114,htombike@aol.com,
BOUTICYCLE BARCELONETTE ,51 AV.DES TROIS FRERES ARNAUD BARCELONETTE 04400 FRANCE,www.bouticycle.com,04 92 81 23 69,04bacelonnette@bouticycle.com,
SPOC ,111 AVENUE LEON BERRANGER SAINT LAURENT DU VAR 06700 France,,04 93 07 40 44,spoc@wanadoo.fr,
SARL DRACISPORT INTERSPORT FRANCE,CC CAP ST LOUIS 263 CHE DE SALAMANDRIER DRAGUIGNAN (FRANCE) 83300 FRANCE,,0494398080,draguignan@reseau-intersport.fr,
MANDELIEU 2 ROUES ,542 AVENUE DE LA MER MANDELIEU 06210 FRANCE,www.mandelieu2roues.com,04 92 97 27 37,mandelieu2roues@neuf.fr,
BOUTICYCLE BERRAUD ,"337, RUE DE TRIBERG FREJUS 83000 FRANCE",www.bouticycle.com,04 94 51 20 20,83frejus@bouticycle.com,
Rijwielcentrale ,Torenstraat 50 HELVOIRT 5268 AV Nederland,www.derijwielcentrale.nl,(0411) 64 23 13,mail@derijwielcentrale.nl,
Peter Fortuin ,Gravin Sabrinastraat 38 a ZUID-BEIJERLAND 3284 AP Nederland,www.peterfortuinrijwielen.nl,0186-661598,fortuin-rijwielen@planet.nl,
Fietswereld Dirk Methorst ,Patrimoniumlaan 25 VEENENDAAL 3904 AB Nederland,www.fietswerelddirkmethorst.nl,(0318) 51 27 52,info@fietswerelddirkmethorst.nl,
Beentjes Tweewielers ,Maerelaan 2 c HEEMSKERK 1961 KA Nederland,www.toonbeentjes.nl,(0251) 23 22 50,info@toonbeentjes.nl,
J.W. Klaassens Rijwielen ,Waterpoortstraat 24 HELLEVOETSLUIS 3221 XW Nederland,www.klaassensrijwielen.nl,(0181) 39 90 30,info@klaassensrijwielen.nl,
Bike Totaal Hofstede Ruurlo ,Dorpsstraat 35 RUURLO 7261 AV Nederland,www.bth.nl,0573-450055,ruurlo@bth.nl,
Profile Bleumink ,Runneboom 14 Warnsveld 7232 CX  Nederland,www.profilebleumink.nl,+31- (0)57-557 0495,warnsveld@profilebleumink.nl,
J van Raak Tweewielers ,Kerkstraat 5 Diessen 5087 BP Nederland,www.jvanraaktweewielers.nl,+31 (0)13 591 3567,info@jvanraaktweewielers.nl,
Van Oosterhout Tweewielers BV ,Oosterhoutseweg 122 a TETERINGEN 4847 DE Nederland,www.bike4all.nl,(076) 571 32 57,info@bike4all.nl,
Bike Totaal Veenvliet Tweewielers ,Gregoriuslaan 2 a LEXMOND 4128 SZ Nederland,www.veenvliet-tweewielers.nl,0347-342529,aemveenvliet@kpnmail.nl,
Bike Totaal J. Hofstede ,Dorpsstraat 14 BELTRUM 7156 LL Nederland,www.bth.nl,0544-481203,info@bth.nl,
Bike Totaal Pater Tweewielers ,Rijksstraatweg 131 LEERSUM 3956 CL Nederland,www.pater.biketotaal.nl,0343-451371,pater2wielers@casema.nl,
Bike Totaal Boom Tweewielers ,Parkzoom 27-29 KRIMPEN AAN DEN IJSSEL 2922 CT Nederland,,0180-553116,boomkrimpen@gmail.com,
Bike Totaal Boom Tweewielers ,Kerkstraat 7 SCHOONHOVEN 2871 ED Nederland,,0182-329555,boomschoonhoven@gmail.com,
Bike Totaal Mastwijk ,O. Brandenburgerweg 4 BILTHOVEN 3721 DX Nederlandf,www.mastwijktweewielers.nl,030-2284333,info@mastwijktweewielers.nl,
Tweewiel Centrum Nouws ,Achtmaalseweg 10 ZUNDERT 4881 VL Nederland,www.nouwstweewielcentrum.nl,(076) 597 33 59,twcnouws@hetnet.nl,
Bike Totaal G. IJzerman ,Damseweg 97 BRANDWIJK 2974 VB Nederland,www.ijzerman2wielers.nl,0184-641483,info@ijzerman2wielers.nl,
Bemelman Bikesport ,Heerweg 205 LISSE 2161 BE Nederland,www.bemelmanbikesport.nl,0252-785549,info@bemelmanbikesport.nl,
Berry Bikes ,Molenstraat 57 VALKENSWAARD 5554 JN Nederland,www.berrybikes.nl,040-2018890,info@berrybikes.nl,
Bike Totaal Leo Smit ,Rodenrijseweg 309 BERKEL EN RODENRIJS 2651 BS Nederland,www.biketotaalleosmit.nl,010-5112421,info@biketotaalleosmit.nl,
Fietsfix Toby van der Heijden V.o.f. ,Hogesteenweg 37 LOON OP ZAND 5175 AG Nederland,www.fietsfix.com,0416-851851,info@fietsfix.nl,
Bike Totaal Van Wijk Fietsen ,Prins Bernhardlaan 110 VEENENDAAL 3905 JD Nederland,www.vanwijkfietsen.nl,0318-510731,info@vanwijkfietsen.nl,
Bike Shop Stefan Kluytmans ,Hoofdstraat 62 LIESSEL 5757 AK Nederland,www.bikeshopstefankluytmans.nl/,0493-343003,info@bikeshopstefankluytmans.nl,
Rijwielhuis Meerdink ,Wooldseweg 6 WINTERSWIJK 7101 HW Nederland,www.rijwielhuis-meerdink.nl,0543-521421,info@rijwielhuis-meerdink.nl,
Spelt Lunteren ,Barneveldseweg 54 LUNTEREN 6741 LL Nederland,www.speltlunteren.nl,(0318) 48 23 84,info@speltlunteren.nl,
Beukers Tweewielers ,Ir. Van de Banstraat 14 PETTEN 1755 NN Nederland,www.beukersbikecentre.nl,(0226) 38 13 67,info@beukersbikecentre.nl,
Salomo Bikes ,Dissel 15 MEDEMBLIK 1671 NG Nederland,www.salomobikes.nl,0227-541501,info@salomobikes.nl,
Fietscity Ede ,Telefoonweg 131 EDE 6711 NB Nederland,www.fietscity.nl,0318-731013,ede@fietscity.nl,
Noppers Aangenaam Fietsen ,Kloosterdijk 178 Sibculo 7693 PS Nederland,www.aangenaamfietsen.nl,0523-237573,info@aangenaamfietsen.nl,
Ten Veen Tweewielers ,Meppelerweg 7 STEENWIJK 8331 CR Nederland,www.tenveentweewielers.nl,(0521) 51 23 03,info@tenveentweewielers.nl,
Wielershop Rubino ,De Pinckart 46 NUENEN 5674 CD Nederland,www.rubino.nl,(040) 844 88 55,info@rubino.nl,
Van Son & Kok Tweewielers ,Oude Haagweg 275 S-GRAVENHAGE 2552 EP Nederland,,070-3975192,info@vanson2wielers.nl,
Fietsenwinkel Schoorl ,Laanweg 7 SCHOORL 1871 BH Nederland,www.fietsenwinkelschoorl.nl,072-5091225,floorsfietsreparaties@hotmail.com,
Bike Totaal Rullens ,Molensingel 68 WOUW 4724 CR Nederland,www.wilrullens.nl,0165-308259,info@wilrullens.nl,
De Rijwielhoek ,Dorpsstraat 24 a OENE 8167 NL Nederland,www.derijwielhoek.nl,0578-41148,info@derijwielhoek.nl,
De Kock Fietsplus ,Halsterweg 19 HALSTEREN 4661 KL Nederland,www.dekockfietsplus.nl,(0164) 68 23 66,dekockfietsplus@planet.nl,
Derks Wielersport ,Verduinsbos 29 HALSTEREN 4661 NT Nederland,www.derks-wielersport.nl,06-24179798,peter.derks@derks-wielersport.nl,
Theo's Tweewielerschop ,Losplaatsweg 6 NOORDWIJK ZH 2201 CV Nederland,www.mijnfietsenwinkel.nl,(071) 361 29 40,mijnfietsenwinkel@hetnet.nl,
Bike Totaal Paul Willemsen Den Hoorn ,Woudseweg 6 Den Hoorn 2635 CC Nederland,www.paulwillemsen.nl,+31(0)15 2614976,info@paulwillemsen.nl,
Rijwielhandel v.o.f. A. de Bruin ,Buitendams 466 HARDINXVELD/GIESSENDAM 3371 BJ Nederland,www.rijwielhandel-debruin.nl,0184-611450,info@rijwielhandel-debruin.nl,
Bike Totaal Tweewielercentrum Leo Smit ,Almereweg 41 a MEDEMBLIK 1671 ND Nederland,www.twc-leosmit.nl,0227-541200,info@twc-leosmit.nl,
Bike Totaal Boode ,Dorpsstraat 103 ZEVENHUIZEN ZH 2761 AN Nederland,www.biketotaalboode.nl,0180-634788,biketotaal@boode.info,
Van Oosterhout Tweewielers BV ,Oosterhoutseweg 129 B TETERINGEN 4847 DB Nederland,www.bike4all.nl,076-5713257,info@bike4all.nl,
Bike Totaal Van Hulst Fietsen ,Geversstraat 43 OEGSTGEEST 2341 GA Nederland,www.vanhulstfietsen.nl,071-5170600,geversstraat@vanhulstfietsen.nl,
Fietsspecialist De Smed ,Hof 33 BERGEIJK 5571 CB Nederland,www.profiledesmed.nl,0497-571230,info@desmedbergeijk.nl,
Bike Totaal Samplonius ,Ouvertureweg 141-143 ALPHEN AAN DEN RIJN 2402 DX Nederland,www.bike-center.nl,0172-417606,info@bike-center.nl,
Sloot 2 Wielers BV ,Sint Annabrinkstraat 1 DELDEN 7491 XD Nederland,www.sloot2wielers.nl,074-7890068,info@sloot2wielers.nl,
Merida Experience Centre ,Laan van Westenenk 102 Apeldoorn 7336 AZ Nederland,,+31555062200,info@merida.nl,
Nota's smederij ,Lemmerweg 48 ST. NICOLAASGA 8521 JP Nederland,www.notastnyk.nl,(0513) 43 13 03,info@notastnyk.nl,
Riesewijk Edelweiss ,Molenweg 16 a DIEREN 6953 CT Nederland,www.riesewijk.nl,0313-414437,dieren@riesewijk.nl,
Vogels Fiets Sport ,Rootven 66 MOERGESTEL 5066 AX Nederland,www.vogelsfietssport.nl,(013) 513 14 35,info@vogelsfietssport.nl,
Maikel de Fietsenmaker ,Rijperweg 48 a SINT MAARTEN 1744 HL Nederland,,0226-390995,saskiamaikel@hotmaiul.com,
EVO Holland Tweewielers ,Houtwijk 49 Dronten 8251 GD  Nederland,www.evo-holland.com,+31 (0)321-384741,info@evo-holland.com,
John Theissen Tweewielers ,Hogestraat 16 AALTEN 7122 BV Nederland,www.theissentweewielers.nl,0543-471735,info@theissentweewielers.nl,
Bike Totaal Hofstede Borculo ,Lochemseweg 1 BORCULO 7271 WB Nederland,www.bth.nl,0545-294005,borculo@bth.nl,
Bike Totaal Koning Tweewielers ,Wijkerbaan 27 BEVERWIJK 1945 SC Nederland,,0251-230489,info@koningtweewielers.nl,
Bike Totaal Rijwiel en Scooterpalace Donker ,Marktplein 30 IJMUIDEN 1972 GB Nederland,,0255-514282,info@adonker.nl,
Rijwielhandel Bout ,Gooilandweg 213 HUIZEN 1271 KW Nederland,www.rijwielhandelbout.nl,035-5267325,info@rijwielhandelbout.nl,
Profile Raijmond Dolphijn ,Geer 91-93 DONGEN 5104 HE Nederland,www.profileraijmonddolphijn.nl,0162-312468,info@profileraijmonddolphijn.nl,
Bike Totaal Thoonen Tweewielers ,Dennenstraat 69 NIJMEGEN 6543 JP Nederland,www.thoonenbiketotaal.nl,024-3770006,thoonen@thoonenbiketotaal.nl,
De Graaf Bikes and Repairs ,De Zuidsingel 36 Swifterbant 8255 CH Nederland,www.bikesandrepairs.nl,+31 (0)321-321198,info@bikesandrepairs.nl,
Bike Totaal Jos v. Hees ,Geert Grooteplein 22 NIJMEGEN 6525 GA Nederland,,024-369009,info@josvanhees.nl,
Bike Totaal Vredenburg Tweewielers Havelte ,Piet Soerplein 5 HAVELTE 7971 CR Nederland,www.vredenburgbiketotaal.nl,0521-341442,biketotaal-havelte@ziggo.nl,
Boonen Tweewielers Ermelo ,Dokter van Dalelaan 58 ERMELO 3851 JC Nederland,www.boonentweewielers.nl,0341-553519,webshop@boonentweewielers.nl,
Bike Totaal Tweewielercentrum Theo Schra ,Zandvaart 128 BREEZAND 1764 NW Nederland,www.theoschra.nl,0223-521707,info@theoschra.nl,
Bike Totaal Muijs Tweewielers ,Neuweg 347 a HILVERSUM 1214 GT Nederland,www.muijstweewielers.nl,035 -6214472,info@muijstweewielers.nl,
Bike Totaal Paul Willemsen De Lier ,Hoofdstraat 74 De Lier 2678 CL Nederland,www.paulwillemsen.nl,+31(0)17 4503248,delier@paulwillemsen.nl,
De Jong Tweewielers ,Stationstraat 33 ALPHEN NB 5131 BL Nederland,www.dejong2wielers.nl,(013) 508 16 12,info-alphen@dejongtweewielers.nl,
Fiets Inn Frits van de Bunt ,Soesterweg 273 AMERSFOORT 3812 AJ Nederland,www.fiets-inn.nl,(033) 461 52 96,info@fiets-inn.nl,
Profile Weys Tweewielers ,Gochsedijk 110 SIEBENGEWALD 5853 EA Nederland,www.profileweys.nl,0485-441693,info@profileweys.nl,
Kuysters Rijwielhandel ,Veldhovenring 75-77 TILBURG 5041 BB Nederland,www.fietspluskuysters.nl,(013) 542 63 56,info@kuysterstweewielers.nl,
Profile Leo Brouwer ,De Merk 2 JOURE 8501 AN Nederland,www.profileleobrouwer.nl,0513-551813,info@brouwerfietsen.nl,
Van der Zande Tweewielerservice ,Kalisbuurt 53 OUD-VOSSEMEER 4698 CP Nederland,www.tweewielerservice.com,(0166) 67 24 81,info@tweewielerservice.com,
Bike Totaal Schulting 2 Wielers ,Markerkant 10-01 ALMERE 1316 AA Nederland,www.schultingtweewielers.nl,036 534 7961,info@schultingtweewielers.nl,
Bike Totaal P. Sweere Rijwielen ,Molenstraat 123 FIJNAART 4793 RB Nederland,www.sweererijwielen.nl,0168-462638,info@sweererijwielen.nl,
V.o.f. Van den Akker Tweewielers ,Kapelstraat 11-13 BOERDONK 5469 NC Nederland,www.vdakkertweewielers.nl,0492-461797,info@vdakkerwteewielers.nl,
Bikesplaza ,Cornelis. van Eerdenstraat 53 ZOETERMEER 2712 VL Nederland,www.bikesplaza.nl,079-3624520,info@bikesplaza.nl,
Haasjebiker C.V. ,Pastoor de Katerstraat 26 BAARLE-HERTOG 2387 Nederland,www.haasjebiker.nl/,003214-725692,haasjebiker@yahoo.com,
Bike Totaal Rijwielshop Marcel ,Stationslaan 26 WIJCHEN 6602 BP Nederland,www.rijwielshop-marcel.nl,024-6420192,info@rijwielshop-marcel.nl,
Berry Bikes ,Molenstraat 57 Valkenswaard 5554 JN Nederland,www.berrybikes.nl,+31 (0)40-2018890,info@berrybikes.nl,
Bemelman Bikesport en Bikepaint ,Gieterij 27-29 NOORDWIJKERHOUT 2211 WC  Nederland,www.bemelmanbikesport.nl,+31 (0)252-371675,info@bemelmanbikesport.nl,
Profile Bleumink ,Spittaalstraat 34 ZUTPHEN 7201 EE Nederland,www.profilebleumink.nl,0575-519526,zutphen@profilebleumink.nl,
Fietsvix ,Brigidastraat 15 Bavel 4854 CR Nederland,www.fietsvixbavel.nl,0161-234093,info@fietsvixbavel.nl,
Bike Totaal Holten ,Larenseweg 56 Holten 7451 EN Nederland,www.biketotaalholten.nl,0548-657347,info@biketotaalholten.nl,
Profile het Rijwielpaleis Zeist ,Voorheuvel 72-74 ZEIST 3701 JG Nederland,www.hetrijwielpaleis.nl,(030) 691 40 63,info@hetrijwielpaleis.nl,
Conjani Wielersport ,Rijksstraatweg 86 HAARLEM 2022 DE Nederland,www.conjani.nl,(023) 538 74 46,conjaniwielersport@hotmail.com,
Bike Totaal Driessen ,Kerkstraat 74 b NEDERWEERT 6031 CJ Nederland,www.jandriessentweewielers.nl,(0495) 62 51 95,jandriessen-tweewielers@hetnet.nl,
Peters Fietsen ,Zwarteweg 7 LEUSDEN 3833 AK Nederland,www.petersfietsen.nl,033-4952857,info@petersfietsen.nl,
Boonen Tweewielers ,Fokko Kortlanglaan 225 HARDERWIJK 3845 LC Nederland,www.boonentweewielers.nl,(0341) 41 29 03,info@boonentweewielers.nl,
Bike Totaal Borst ,Nieuwveenseweg 21 NIEUWKOOP 2421 LA Nederland,www.tweewielersborst.nl,0172-572983,info@tweewielersborst.nl,
Hoogerwaard Tweewielers ,Reigerhof 163 NIEUWERKERK A/D IJSSEL 2914 KE Nederland,www.hoogerwaard2wielers.nl,(0180) 31 61 47,info@hoogerwaard2wielers.nl,
Bike Totaal Wolters ,De Brink 74 ZUTPHEN 7206 KC Nederland,www.wolterstweewielers.nl,(0575) 52 66 28,wolters@biketotaal.nl,
Bike Totaal Jos van Hees ,Van Lijndenstraat 13 a MILLINGEN AAN DE RIJN 6566 BG Nederland,www.josvanhees.nl,0481-432350,info@josvanhees.nl,
Fiets.com ,Plein 13 - 59 WORMERVEER 1521 AP Nederland,www.fiets.com,075-6572442,info@fiets.com,
Bike Totaal Neuteboom ,Touwbaan 1 e LEIDERDORP 2352 CZ Nederland,www.neuteboombiketotaal.nl,071-5897163,info@neuteboombiketotaal.nl,
Bike Totaal A.Stout & Zn ,Kleidijk 8 RHOON 3161 HG Nederland,www.stout-fietsen.nl,010-5015254,stout@stout-fietsen.nl,
Bike Totaal Tweewielers Vlasblom ,Noordenweg 20 RIDDERKERK 2984 AG Nederland,www.tweewielersvlasblom.nl,0180-425097,info@vlasblom.biketotaal.nl,
Bike Totaal Wijtman ,Floris de Vijfdelaan 120 VLAARDINGEN 3132 HN Nederland,,010-4348110,arthur@wijtman.nl,
Bike Totaal Isendoorn Tweewielers ,Admiraalsplein 2 DORDRECHT 3317 BA Nederland,www.isendoorntweewielers.nl,078-6181925,info@isendoorntweewielers.nl,
De Weerdt Rijwielen ,Vaassenseweg 51 EMST 8166 AT Nederland,www.deweerdtrijwielen.nl,0578-661564,deweerdtrijwielen@hetnet.nl,
Van der Lugt Tweewielerserv. ,Herenstraat 30 MONSTER 2681 BH  Nederland,,(0174) 28 96 12,vdlugt@hotmail.com,
Logt Tweewielers ,A.Geertsstraat 35 OLST 8121 BK Nederland,www.logt-tweewielers.nl,(0570) 56 13 36,logttweewielers@hetnet.nl,
Ten Veen Tweewielers ,Kruisstraat 49 OLDEMARKT 8375 Nederland,www.tenveentweewielers.nl,(0561) 45 12 85,info@tenveentweewielers.nl,
Henk van Rooij Fietsen ,Mierloseweg 23 HELMOND 5707 AB Nederland,www.profilehenkvanrooij.nl,0492-590933,info@profilehenkvanrooij.nl,
Fietsplezier Salland ,Marktstraat 76 RAALTE 8102 CL Nederland,www.fietspleziersalland.nl,0572-767017,info@fietspleziersalland.nl,
Pennekamp Fietsen ,Dorpstraat 99-103 WESTERVOORT 6831 BG Nederland,www.pennekampfietsen.nl,026-3118393,info@pennekampfietsen.nl,
Tweewielers Ronald Martens ,Pieter Nieuwlandstraat 26 UTRECHT 3514 HJ Nederland,www.tweewielersronaldmartens.nl,030-2713028,info@tweewielersronaldmartens.nl,
Van der Post ,Dorpsstraat 45 a KOUDEKERK AAN DEN RIJN 2396 HC Nederland,www.vanderpost.nl,071 341 2917,info@vanderpost.nl,
EMC Deurne ,Stationsstraat 82 DEURNE 5751 HH Nederland,www.emc-deurne.nl,0493-820200,info@emc-deurne.nl,
Bike Totaal Spijkenisse ,Marrewijklaan 105 SPIJKENISSE 3201 BH Nederland,www.biketotaalspijkenisse.nl,0181-616164,info@biketotaalspijkenisse.nl,
Bike Totaal Steven Koelewijn Hoevelaken ,Wiekslag 1 HOEVELAKEN 3871 AR Nederland,,033-7370272,info@stevenkoelewijn.nl,
Bike Totaal Joop van Voorthuizen ,Beukenlaan 34 a SCHERPENZEEL 3925 JL Nederland,www.joopvanvoorthuizen.nl,033-2778556,info@joopvanvoorthuizen.nl,
Van der Veeken Tweewielers ,Bisschopsmolenstraat 104 ETTEN LEUR 4876 AP N,www.profuilevanderveeken.nl,076-5020050,info@vanderveekenfietsen.nl,
Leidsche Rijn Tweewielers ,Langerakbaan 167 UTRECHT 3544 PE Nederland,www.leidscherijntweewielers.nl,06-28826201,info@leidscherijntweewielers.nl,
Tweewielerspecialist  P Tonnaer ,Jan Deckersstraat 12 HEEZE 5591 HS Nederland,www.tonnaer-tweewielerspecialist.nl,040-2265744,tonna041@planet.nl,
Bike Totaal Gorinchem ,Marinus Spronklaan 45 b GORINCHEM 4205 CG Nederland,www.biketotaalgorinchem.nl,0183699491,info@biketotaalgorinchem.nl,
Bike Totaal Van den Brink ,Meerstraat 14 HILLEGOM 2181 BR Nederland,www.brinktweewielers.nl,0252-522387,brinkhillegom@gmail.com,
Bike Totaal C. van den Berg en Z'n ,Vierambachtsstraat 118 ROTTERDAM 3023 AT Nederland,www.cvdberg-fietsen.nl,010-4770240,cvandenbergfietsen@hetnet.nl,
Bike Totaal John Brandhoff Tweewielers ,Peperstraat 6 BOVENKARSPEL 1611 CN Nederland,,0228-515338,john.brandhoff@zonnet.nl,
Bike Totaal Paul Haver Tweewielers ,Elderveldplein 20 ARNHEM 6843 JA Nederland,,026-3890833,phaver@gmail.com,
Bike Totaal Joop van Voorthuizen ,Molenstraat 15 RENSWOUDE 3927 AB Nederland,www.joopvanvoorthuizen.nl,0318-571761,info@joopvanvoorthuizen.nl,
Bike Totaal Van Hulst Fietsen ,Lijtweg 6 OEGSTGEEST 2341 HA Nederland,www.vanhulstfietsen.nl,071-5177515,lijtweg@vanhulstfietsen.nl,
Bike Totaal Nieuwenhuizen ,Utrechtsestraatweg 41 OUDEWATER 3421 GM Nederland,,0348-562317,info@biketotaal-nieuwenhuizen.nl,
Van Loon Tweewielers ,Vossenakker 45 WELL GLD 5325 XW Nederland,,(073) 599 62 84,jan@vanloontweewielers.nl,
Wielerhuis De Meulenreek ,Tolweg 1 GEFFEN 5386 BZ Nederland,www.wielerhuisdemeulenreek.nl,(073) 532 15 06,info@wielerhuisdemeulenreek.nl,
Tweewielers Weerman ,Hoofdstraat Oost 13 WOLVEGA 8471 JH Nederland,www.weermanfietsen.eu,(0561) 61 44 19,info@weermanfietsen.nl,
Van Zaane Tweewielers ,Westzijde 64 ZAANDAM 1506 EG Nederland,www.vanzaanetweewielers.nl,(075) 617 30 15,info@vanzaanetweewielers.nl,
CycleXperience ,Bitswijk 34 UDEN 5401 JB Nederland,www.cyclexperience.nl,0413-256777,info@cyclexperience.nl,
Gulden Fietsen ,Oudeland 128 ZWIJNDRECHT 3335 VJ Nederland,www.guldenfietsen.nl,078-610310,info@guldenfietsen.nl,
Joop de Haan Tweewielers ,F.A. Molijnlaan 192 NUNSPEET 8071 AK Nederland,www.profietsjoopdehaan.nl,(0341) 26 17 45,info@profietsjoopdehaan.nl,
Profile Westenenk ,Molenstraat 11 SCHAGEN 1741 GJ Nederland,www.westenenk.nl,0224-217930,info@westenenk.nl,
Melvin Kroes Fietsspecialist ,Spoordonkseweg 28 OIRSCHOT 5688 KD Nederland,www.profilemelvinkroes.nl,0499-379936,profilemelvinkroes@wanadoo.nl,
John Theissen Tweewielers ,Varsseveldseweg 35 LICHTENVOORDE 7131 BH Nederland,www.theissentweewielers.nl,(0544) 35 31 34,info@theissentweewielers.nl,
Fietscity Apeldoorn ,Laan van Westenenk 96 APELDOORN 7336 AZ Nederland,www.fietscity.nl,055-5333797,apeldoorn@fietscity.nl,
Bike Totaal Tweewielerspecialist Van Vliet ,Kleine Noord 56 HOORN 1621 JH Nederland,www.vanvliet-tweewielers.nl,0229-215729,info@vanvliet-tweewielers.nl,
Tweewielerspecialist Scholten ,Luttekestraat 7 ZWOLLE 8011 LN Nederland,www.tweewielerspecialistscholten.nl,(038) 421 73 78,info@fietsgoed.nl,
Bike Totaal Kemps ,Korenbrugstraat 10 DEN BOSCH 5211 EG Nederland,www.kempsbiketotaal.nl,+31 (0)73-6137686,info@kempsbiketotaal.nl,
Bike Totaal Steven Koelewijn 2-wielers ,Zuidwenk 82 BUNSCHOTEN-SPAKENBURG 3751 CG Nederland,www.stevenkoelewijn.nl,033-2981430,info@stevenkoelewijn.nl,
12GO Biking -,Grote Esch 1005 MOORDRECHT 2841 MJ Nederland,www.12gobiking.nl,0182-621850,info@12gobiking.nl,
Bike Totaal Boersen ,Grotewallerweg 7 a SCHAGEN 1742 NM Nederland,www.boersen-biketotaal.nl,0224-212328,info@boersen-biketotaal.nl,
Wagenberg Tweewielers ,Hoogstraat 52 OVERASSELT 6611 BZ Nederland,www.wagenberg2-wielers.nl,(024) 622 13 05,wagenberg2-wielers@hetnet.nl,
Bike Totaal Koks ,Trambaan 47 NIEUWE NIEDORP 1733 AX Nederland,www.biketotaal-koks.nl,0226-411137,info@biketotaal-koks.nl,
Bike Totaal Fiets Expo ,Wilhelminastraat 5 a OOSTERBEEK 6862 HA Nederland,,026-3390838,info@fiets-expo.nl,
Bike Totaal Thijs Brand Tweewielers Zoetermeer ,Van Stolberglaan 45-47 ZOETERMEER 2713 ES Nederland,,079-8200295,zoetermeer@thijsbrand.nl,
Mulder Tweewielers ,Hoofdstraat 6 ANDELST 6673 BD Nederland,www.mulder-tweewielers.nl,0488-454822,info@mulder-tweewielers.nl,
Bike Totaal Thijs Brand ,Damlaan 6 LEIDSCHENDAM 2265 AN Nederland,www.thijsbrand.nl,070-3279202,info@thijsbrand.nl,
M & W Verstegen ,Loopkantstraat 23 e UDEN 5405 NB Nederland,www.martenwilmaverstegenfietsen.nl,0413-246600,maverstegen@home.nl,
Bike Totaal Daatzelaar Fietsen ,Landstraat 39 a BUSSUM 1404 JE Nederland,www.daatzelaar.nl,035-6914873,info@daatzelaar.nl,
Bike Totaal Bikeshop Loosdrecht ,Nootweg 37 LOOSDRECHT 1231 CP Nederland,www.bikeshop-loosdrecht.nl,035-5827018,info@bikeshop-loosdrecht.nl,
Bike Totaal Schoonhoven Rijwielen Amsterdam VOF ,Pieter Calandlaan 774 AMSTERDAM 1060 TZ Nederland,www.schoonhovenbiketotaal.nl,020-4100245,info@schoonhovenbiketotaal.nl,
Bike Totaal Heman ,Dorpsstraat 158 WARMENHUIZEN 1749 AJ Nederland,www.he-man.nl,0226-391223,info@he-man.nl,
Tweewielercenter van Munster 0,Reggeweg 6 a HELLENDOORN 7447 AN Nederland,www.vanmunster-fietsen.nl,0548-655323,munster82@zonnet.nl,
