JARED,"SOUTHERN TRAILS SHOPPING CENTER 8522 EAST 71ST ST. TULSA, Oklahoma 74133",,918-307-0867,,
MOODY'S,"1812 UTICA SQUARE TULSA, Oklahoma 74114",,918-747-5599,,
WARE JEWELERS,"111 SOUTH COLLEGE STREET AUBURN, Alabama 36830",,334 - 821-7375,,
JARED,"914 RIVERGATE PKWY. GOODLETTSVILLE, Tennessee 37072",,615-855-2200,,
KINGS,"4121 HILLSBORO ROAD NASHVILLE, Tennessee 37215",,615-724-5464,,
JARED,"THE AVENUE 2645 MEDICAL CENTER PARKWAY MURFREESBORO, Tennessee 37129",,615-893-5523,,
MARKMAN'S DIAMONDS,"6932 KINGSTON PIKE KNOXVILLE, Tennessee 37919",,865-584-0247,,
JARED,"CENTER AT DEANE HILL 222 MORRELL RD. KNOXVILLE, Tennessee 37919",,865-691-8018,,
LITTMAN JEWELERS,"HUNTINGTON MALL 44 HUNTINGTON MALL SPACE 64 BARBOURSVILLE, West Virginia 25504",,304-736-3800,,
JARED,"THOROUGHBRED VILLAGE 549 COOL SPRINGS BLVD. FRANKLIN, Tennessee 37067",,615-771-3922,,
REEDS JEWELERS,"3000 CHARLESTON TOWN CENTER #211 CHARLESTON, West Virginia 25389",,304-343-1344,,
PAUL'S JEWELRY,"600 SILVERSTONE ROAD LAFAYETTE, Louisiana 70508",,337 - 981-7600,,
LEE MICHAEL'S JEWELERS,"4235 AMBASSADOR CAFFERY PARKWAY LAFAYETTE, Louisiana 70508",,(337) 981-8071,,
NEDERLAND JEWELERS,"4031 NELSON ROAD LAKE CHARLES, Louisiana 70605",,337-47-0901,,
LEE MICHAELS FINE JEWELERS,"MALL OF LOUISIANA 6401 BLUE BONNET BLVD., STE 1080 BATON ROUGE, Louisiana 70809",,225-766-6000,,
LEE MICHAELS FINE JEWELERS,"7560 CORPOTATE BLVD BATON ROUGE, Louisiana 70809",,225-926-4644,,
FAKIER JEWELERS,"7947 MAIN STREET Houma, Louisiana 70360",,(985) 976-6200,,
CHARLES S. NACOL,"4320 DOWLEN RD BEAUMONT, Texas 77706",,409-866-3847,,
NEDERLAND JEWELERS,"4010 DOWLEN RD BEAUMONT, Texas 77706",,409-721-6651,,
NEDERLAND JEWELERS,"3308 HIGHWAY 365 NEDERLAND, Texas 77627",,409-724-2045,,
ADLER'S,"722 CANAL STREET New Orleans, Louisiana 70130",,(504) 523-5292,,
AUCOIN-HART JEWELERS,"1525 METAIRIE ROAD METAIRIE, Louisiana 70005",,504-834-9999,,
LEE MICHAELS FINE JEWELERS,"LAKESIDE SHOPPING CENTER 331 VETERAN MEMORIAL BLVD., STE 19 METAIRIE, Louisiana 70002",,504-832-0000,,
JARED,"METAIRIE MALL 34 VETERANS MEMORIAL BLVD. METAIRIE, Louisiana 70002",,504-885-2221,,
LEE MICHAELS FINE JEWELERS,"THE RENAISSANCE AT COLONY PARK 94 HIGHLAND COLONY PARKWAY RIDGELAND, Mississippi 39157",,(601) 957-6100,,
PAV & BROOME,"1912 25TH AVENUE GULFPORT, Mississippi 39501",,228-863-3699,,
MGM/MIRAGE,"THE JEWELRY BOX Biloxi, Mississippi 39530",,(228) 386-7772,,
REEDS JEWELERS,"EDGEWATER MALL 26 BEACH BLVD, SUITE 85 BILOXI, Mississippi 39531",,228-385-3351,,
JARED,"COLONY PLACE 26 COLONY PLACE PLYMOUTH, Massachusetts 2360",,508-747-5281,,
HANNOUSH JEWELERS,"CAPE COD MALL 769 IYANNOUGH ROAD BOX 35 HYANNIS, Massachusetts 02601",,508-771-8984,,
FRANK ADAMS JEWELERS,"STUYVESANT PLAZA 1475 WESTERN AVENUE ALBANY, New York 12203",,518-435-0075,,
HANNOUSH,"112 WOLF RD ALBANY, New York 12205",,(518) 472-0368,,
JARED,"FREEHOLD RACEWAY MALL 371 ROUTE 9 SUITE K 2 FREEHOLD, New Jersey 7728",,732 - 625-1022,,
ROYAL JEWELERS,"58 MAIN STREET ANDOVER, Massachusetts 01810",,978-475-3330,,
MACY'S,"ROCKINGHAM MALL 99 ROCKINGHAM PARK BLVD. SALEM, New Hampshire 03079",,603-890-5000,,
LONG'S,"35 CROSS STREET PEABODY, Massachusetts 01960",,978-531-6900,,
JARED,"MALL OF NEW HAMPSHIRE 1571 SOUTH WILLOW ST. MANCHESTER, New Hampshire 3103",,603-623-4089,,
JARED,"CROSSINGS AT FOX RUN 65 GOSLING ROAD NEWINGTON, New Hampshire 3801",,603-431-0297,,
SPRINGER'S JEWELERS,"100 MARKET STREET, STE. 101 PORTSMOUTH, New Hampshire 03801",,603-431-8418,,
Jacqueline's Fine Jewelry,"1070 Suncrest Town Center Dr. Morgantown, West Virginia 26505",,(304) 599-6981,,
JARED THE GALLERIA OF JEWELRY,"1476 HARRISBURG PIKE Lancaster, Pennsylvania 17601",,(717) 207-0139,,
BRENT L. MILLER JEWELERS,"1610 MANHEIM PIKE Lancaster, Pennsylvania 17601",,(717) 569-5450,,
FINK'S JEWELERS,"1 TOWNE CENTRE BLVD, SUITE 5600 FREDERICKSBURG, Virginia 22407",,540 - 736-1290,,
JARED,"3102 PLANK ROAD FREDERICKSBURG, Virginia 22401",,540-548-2081,,
MOUNTZ JEWELERS,"4520 JONESTOWN ROAD HARRISBURG, Pennsylvania 17109",,717-545-7508,,
BOCCARDO JEWELERS,"201 JEFFERSON AVENUE 21 JEFFERSON AVE SCRANTON, Pennsylvania 18503",,570-344-9021,,
JARED,"3767 WILLIAM PENN HWY. MONROEVILLE, Pennsylvania 15146",,412-374-0956,,
SPRINGER'S JEWELERS,"580 CONGRESS STREET PORTLAND, Maine 04101",,207-772-5404,,
JARED,"MAINE MALL 7 PHILBROOK AVE. S. PORTLAND, Maine 4106",,207-773-5080,,
