Centrum Rowerowe Polonia,Odrodzenia 8 None Lubin 59-300 Poland,,,j_bodyk@o2.pl,
Zweirad Böhner,Pressecker Str. 10 None Helmbrechts 95233 Germany,www.zweirad-boehner.de,+4992525223,info@zweirad-boehner.de,
Cyklo Jiřička,Litvínovice 83 None České Budějovice 370 01 Czech Republic,www.cyklojiricka.cz,+420777261133,cyklojiricka@volny.cz,
Sklep Rowerowy AnSport,OSIEDLE KONSTYTUCJI 3 MAJA 5 None Nowa Sol 67-100 Poland,,,rowery@an-sport.pl,
K-2,SWIDNICKA 18 None DZIERZONIÓW 58-200 Poland,,,,
CYKLOMANIAK,NOWOJEDRZYCHOWSKA None ZIELONA GÓRA 65-012 Poland,,,,
Radsport Leitl,Theresienthaler Str. 25 None Zwiesel 94227 Germany,www.radsport-leitl.de,+499922802157,Radsport.Leitl@t-online.de,
Bike Mike,Bahnhofstraße 2 None Pössneck 07381 Germany,www.bike-mike.net,+493647449991,mike@bike-mike.net,
Fahrrad Müller,Frankfurter Str. 6 None Beeskow 15848 Germany,,+49336621163,fahrradmueller1@aol.com,
Emporon GmbH & Co.KG,Delitzscher Str. 63 A None Halle 06112 Germany,www.fahrrad-xxl.de/filiale/halle,+493455754367,hal@fahrradxxl-emporon.de,
PHÖNIX Fahrrad u. Freizeitshop,Bahnhofstr. 95 None Eisenhüttenstadt 15890 Germany,,+493364774430,bjoern-sell@freenet.de,
Fahrradhaus Kemter,Löbdergraben 24 None Jena 07743 Germany,www.kemter-zweiradexperte.zeg.de,+493641441533,kemter-zweiradexperte@t-online.de,
Fahrrad - Focken,Gr. Steinstr. 11 None Halle 06108 Germany,,+493452835656,info@fahrrad-focken.de,
SBB Rower Serwis,Obrońców Pokoju 7 None Głogów 67-200 Poland,,,sbb200@wp.pl,
Zweirad Lampe,E.-Thälmann-Str. 10 None Teutschenthal OS Holleben 06179 Germany,www.zweirad-lampe.de,+493456130340,lampe@zweirad-lampe.de,
Pro Radsport,Ahornstr. 2 None Laucha 06636 Germany,,,matthias@proradsport.de,
JD Köhler OHG,Weimarische Str. 13 None Jena-Isserstedt 07751 Germany,www.jdköhler.de,+493642552995,info@jdkoehler.de,
RadShop Onißeit e.K.,Herressener Str. 5 None Apolda 99510 Germany,www.radshop-onisseit.de,+493644564348,info@radshop.net,
BIKE STORE,Kronacher Str. 15 None Ludwigsstadt 96337 Germany,,+4992639924888,bikestore@web.de,
Radl-Eck Bikes & Sports GmbH,Am Cröstener Weg 11 a None Saalfeld 07318 Germany,www.bikes-sports.de,+493671513342,bikes-sports@t-online.de,
Raddoktor,Oststraße 29 None Rudolstadt 07407 Germany,www.raddoktor.de,+493672313428,raddoktor@web.de,
Auto & Fahrrad-Shop,Bahnhofstr. 18 None Königs Wusterhausen 15711 Germany,,+493375290724,mario.wenzel65@gmx.de,
Karstadt Sports GmbH,Chaussee Str. 1 None Wildau 15745 Germany,,+4933752127201,,
MK Fahrradhandel und Service,Johannessiedlung 23 None Pfaffenschlag 3834 Austria,,,MK-Fahrradhandel@gmx.com,
Bikecenter Dressel GmbH,Fröschbrunn 8 None Kronach 96317 Germany,www.radsport-dressel.de,+4992613406,info@radsport-dressel.de,
Sporthaus Erhardt GmbH,Kronacher Str. 6 None Kronach 96317 Germany,www.sporthaus-erhardt.de,+4992612885,Sporthaus-Erhardt@t-online.de,
Gebrüder Hopf GmbH,Untergraben 2 None Weimar 99423 Germany,www.zweirad-hopf.de,+493643202120,info@zweirad-hopf.de,
Egger- Radl,Normannstr. 2 None Waldkirchen 94065 Germany,www.egger-radl.de,+498581987310,egger-radl@web.de,
LATOCHA Fahrradcenter,Nuthedamm 15 None Ludwigsfelde 14974 Germany,www.beste-bikes.de,+493378801295,fahrradhaus@beste-bikes.de,
SPORT 2000 STÖCKL,Emmerich Berger Str. 13 None Gmünd 3950 Austria,www.sport-stoeckl.at,+43285254241,office@sport-stoeckl.at,
Ruby GmbH Intersport,Böhmgasse 30 None Waidhofen a.d.Thaya 3830 Austria,,+432842521361,intersport.ruby@utanet.at,
Pro-Bike,Wałbrzyska 1B None Wrocław 52-314 Poland,,,walbrzyska@pro-bike.pl,
SPORT Kamiš,Lipno n. Vltavou 89 None Lipno nad Vltavou 382 78 Czech Republic,www.246.cz,+42775266214,scott@246.cz,
Sport Service Marr,Marktstr. 7 None Neuhaus 98724 Germany,www.sportmarr.de,+493679726464,info@sportmarr.de,
PRO-BIKE,PIEKNA 24 None WROCLAW 50-505 Poland,,,,
Zweirad-Martin,Wittkenstr. 8 None Neustadt 96465 Germany,www.zweirad-martin.com,+49956894090,info@zweirad-martin.com,
Cyclomania GbR,Bölschestr. 60 None Berlin 12587 Germany,www.cyclomania.net,+49306458637,team@cyclomania.net,
Fahrradhandel,Röhrenstr. 4 None Potsdam 14480 Germany,www.fahrradbels.de,+49331622113,info@fahrradbels.de,
Das RADhaus GmbH,Wetzlarer Str. 112 None Potsdam 14482 Germany,www.das-radhaus.de,+493317042960,n.engler@das-radhaus.de,
Cykloplus,nám. Míru 6 None Rájec-Jestřebí 679 02 Czech Republic,www.cykloplus.cz,+42602714715,info@cykloplus.cz,
INTERSPORT Pötscher GmbH,Volksfeststrasse 1 None Rohrbach 4150 Austria,www.intersport-poetscher.at,+4372894350,michael.sengstbratl@intersport.at,
Das RADhaus GmbH,Berliner Str. 6-8 None Werder/Havel 14542 Germany,www.das-radhaus.de,+493327436191,werder@das-radhaus.de,
Radhaus Grosche,Leipziger Str. 2 None Artern 06556 Germany,,+493466742831,radhaus.grosche@web.de,
Pro-Bike,Litewska 16H None Wrocław 51-354 Poland,,,litewska@pro-bike.pl,
Sport Scheck GmbH,Schloßstraße 20 None Berlin 12163 Germany,,+4930797423519,,
Karstadt Sports GmbH,Schloßstr. 7-10 None Berlin 12163 Germany,,+4930303286201,,
Radsport Müller,Örtl 14 None Obernzell 94130 Germany,www.mueller-radsport.de,+4985912890,info@mueller-radsport.de,
Das RADhaus GmbH Berlin,Alt-Biesdorf 45 None Berlin-Biesdorf 12683 Germany,,,info@das-radhaus.de,
Sporthaus Siebzehnrübl e.K.,Bahnhofstr. 1 None Passau 94032 Germany,,,,
Mr. Bike,Bamberger Straße 42 None Lichtenfels 96215 Germany,www.mr-bike.de,+499571757428,info@mr-bike.de,
Sporthaus Wohlleben GmbH,Von-Werthern-Str. 4b None Dörfles-Esbach 96487 Germany,www.intersport-wohlleben.de,+49956185610,richard.wohlleben@intersport-wohlleben.de,
Karstadt Sports GmbH,Anger 2 None Erfurt 99084 Germany,www.karstadt.de,+493616768414,,
Lucky Bike.de GmbH Erfurt,Paul-Schäfer-Str. 99 None Erfurt 99086 Germany,,,d.leenarts@lucky-bike.de,
Oskar,Rynek 1 None Zator 32-640 Poland,,,scottzator5@gmail.com,
Radcompany Berlin,Hauptstr. 163 None Berlin 10827 Germany,www.radcompany.de,+493078894123,info@radcompany.de,
Amon Sport-Mode-Schuhe e.U.,Franz-Diebl-Strasse 48 None Langschlag 3921 Austria,office@sport-amon.at,+4328148272,office@sport-amon.at,
Rad-Art OHG,Klostergang 2 None Erfurt 99084 Germany,www.rad-art.de,+493612229032,falk@rad-art.de,
Euro Rower,Grunwaldzka 131 None Leszno 64-100 Poland,,,eurorower@wp.pl,
Zweirad-Center Stadler Berlin II GmbH,August-Lindemann-Str. 9 None Berlin 10247 Germany,https://shop.zweirad-stadler.de/Nach-Marken/SCOTT/,+49302007625128,berlin2@zweirad-stadler.de,
Sport Scheck GmbH,Wilhelmstr. 92-96 None Berlin 10117 Germany,,+493020603880,,
Karstadt Sports GmbH,Joachimstalerstr. 5-6 None Berlin 10623 Germany,www.karstadt.de,+4930880240,,
Ivvi,Banskobystrická 282/2 None Brno 621 00 Czech Republic,,+42608770970,info@e-lyze.cz,
Kastner Hermann GesmbH.,Landstraße 4 None Zwettl 3910 Austria,,+4328225284315,sport@kastner-zwettl.at,
Radhaus Coburg,Rodacherstraße 10 None Coburg 96450 Germany,,+4995615966588,mail@radhauscoburg.de,
Zweirad Böttner OHG,Längwitzer Str. 13 None Arnstadt 99310 Germany,www.zweirad-boettner.de,+493628602447,info@zweirad-boettner.de,
INTERSPORT Pötscher GmbH,Makovskystraße 2 None Freistadt 4240 Austria,www.intersport-poetscher.at,+43794272720,michael.sengstbratl@intersport.at,
Cyklo-Sport Centrum,Brzeska 8 None Oława 55-200 Poland,,,cyklorowery@vp.pl,
Reifen Eder,Wildparkstrasse 2 None Altenfelden 4121 Austria,,+4372825549,reifen.eder@aon.at,
Zweirad-Center Stadler Berlin I GmbH,Königin-Elisabeth-Str. 9 - 23 None Berlin 14059 Germany,https://shop.zweirad-stadler.de/Nach-Marken/SCOTT/,+4930303067128,berlin@zweirad-stadler.de,
Abe`s Fahrrad-Center,Unterpörlitzer Str. 33 None Ilmenau 98693 Germany,www.abes-fahrradcenter.de,+493677842375,ilmenau@abes-fahrradcenter.de,
Sport Prediger,Friedrich-Hofmann-Str. 4-6 None Ilmenau 98693 Germany,,+49367767396,info@sport-prediger.de,
Rad & Dämpferklinik GmbH,Kollwitzstraße 77 None Berlin 10435 Germany,www.rad-daempferklinik.de,+493029009420,info@rad-daempferklinik.de,
Fahrrad u. Sportshop Schönbrunn,Neustädter Straße 50 None Schleusegrund Schönbrunn 98667 Germany,www.fahrrad-sportshop.de,+493687470633,info@fahrrad-sportshop.de,
Popa Florin,Baumgartsau 41 None Niederwaldkirchen 4174 Austria,www.popaflo.at,,office@popaflo.at,
RK Cyklos,Jiráskova 49 None Brno 602 00 Czech Republic,www.rkcyklos.cz,+42541219182,rkcyklos@rkcyklos.cz,
Sport Zöls,Marktplatz 1 None Fürstenzell 94081 Germany,www.zoels.com,+49850291480,info@zoels.com,
Sommergruber,Altendorf 89 None St. Roman bei Schärding 4793 Austria,,+436649791262,e.sommergruber@aon.at,
Relax,Gorzowska 1A None Kostrzyn nad Odrą 66-470 Poland,,,info@scott-kostrzyn.pl,
ATREX,Bubení?kova 46 None Brno 615 00 Czech Republic,www.atrex.cz,+42548530451,atrex@atrex.cz,
Das RADhaus GmbH Berlin,Auguste-Viktoria-Allee 99 None Berlin-Reinickendorf 13403 Germany,,,info@das-radhaus.de,
Hoco Online GmbH,Pankstraße 8-10 None Berlin-Pankow 13127 Germany,www.bike-mailorder.de,+4930568494933,einkauf@bike-mailorder.de,
Autohaus Lehr GmbH,Pragerstraße 85 None Horn 3580 Austria,,+4329822315,manfred.lehr@autohaus-lehr.at,
Mandy's Fahrradwerkstatt,Floriangasse 13 None Horn 3580 Austria,www.mandysfahrradwerkstatt.at,,winkelmueller@gmx.at,
Radsport Schlewitz,Ludwig-Pfliegl Gasse 25 None Schärding 4780 Austria,www.radsport.schlewitz.com,+4377122435,radsport@schlewitz.com,
Plöckinger OG Radsport,Staufstrasse 3 None Haibach 4083 Austria,www.radsport-ploeckinger.at,+4372298208,shop@radsport-ploeckinger.at,
Fahrradhaus Steen,Bahnhofstr. 30 None Falkensee 14612 Germany,www.fahrradhaus-steen.de,+493322200325,fahrradhaus-steen@gmx.de,
HZK Sport & Textil GmbH,Hauserstraße 15 None Neukirchen am Walde 4724 Austria,www.sport2000.at/humer,+4372783494,office@sporthumer.at,
Bikeklinik & Tuning Horner,Kamegg 92 None Gars am Kamp 3571 Austria,,+436767245713,office@kfz-horner.at,
MTW International,Olomoucká 102 None Lutín 783 49 Czech Republic,,,provaz.ludek@tiscali.cz,
Werra-Bikes,Dammstr. 1 None Hildburghausen 98646 Germany,www.werra-bikes.de,+4936854010739,info@werra-bikes.de,
Fahrradservice Schneider,Berlinerstr. 26 None Bernau 16321 Germany,,+493338758642,info@fahrradservice-schneider.de,
Sport Luck GmbH,Crawinkler Str. 1 None Oberhof 98559 Germany,,+493684222212,info@sportluck.de,
Petruschke & Bauch GmbH,Buchhorster Straße 21 None Mühlenbecker Land 16567 Germany,www.sports-box.de,+4933056236830,info@sports-box.de,
ROTH  GmbH.,Wiesenweg 2 None Gallneukirchen 4210 Austria,,+43723564722,roth@sport2000.at,
Abe`s Fahrrad Center,Rimbachstr. 17 None Suhl 98527 Germany,www.abes-fahrradcenter.de,+493681721123,suhl@abes-fahrradcenter.de,
INTERSPORT Pötscher,Hostauerstraße 62-68 None Ottensheim 4100 Austria,www.intersport-poetscher.at,+43723483641,ottensheim@intersport-poetscher.at,
Cyklo Vačkář,Úprkova 16 None Prostějov 796 01 Czech Republic,www.vackar.cz,+420582346684,info@vackar.cz,
NEUWEG SPORT GmbH & Co KG,Ort an der Strass 4 None Steegen 4722 Austria,neubike.at,+43727629192,info@neuweg-sport.at,
Sport Lehner GmbH,Althauserstraße 19 None Pregarten 4230 Austria,www.sportlehner.at,+4372368084,office@sportlehner.at,
Leo Fahrräder,Harjesstr. 2 None Gotha 99867 Germany,www.Leo-Fahrraeder.de,+493621756137,leo@leo-bikes.de,
Schuller 2-Rad,Freistädterstr.336 None Linz-Urfahr 4040 Austria,www.zweirad-schuller.at/,+43732757171,j.mayr@zweirad-schuller.at,
bikesupport,Freistädterstraße 240 None Linz 4040 Austria,,+436802226333,reinhard.meindl@aon.at,
Pro Kaufland Sport 2000,Lindengasse 16 None Linz/Urfahr 4040 Austria,,+43732736401120,johannes.mauracher@weiss-handelsgmbh.at,
Weiß Handels GmbH,Lindengasse 16 None Linz 4040 Austria,,+4372422065863017,cornelia.banwinkler@welas.at,
INTERSPORT Pötscher GmbH,Freistädterstraße 81-83 None Linz/Urfahr 4040 Austria,www.intersport-poetscher.at,+43732710030,urfahr@intersport-poetscher.at,
Rad Art Humbeck & Co KG,Bürgeraue 18 None Gotha 99867 Germany,,+493621702136,gotha@rad-art.de,
Sport Hrinkow Handelsges.m.b.H.,Rudolfstr.37 None Linz 4040 Austria,www.hrinkow-bikes.at,+43732739047,linz@hrinkow-bikes.at,
B&B Handels GmbH,Markt 5 None St. Georgen am Walde 4372 Austria,www.sportbub.at,+4379542626,harald.wenko@sportbub.at,
Sport Scheck GmbH,Ernst-Reuter-Allee 11 None Magdeburg 39104 Germany,www.sportscheck.com,+493915334719,filiale_magdeburg@sportscheck.com,
Genthiner Rad Center,Brandenburger Str. 86 None Genthin 39307 Germany,,+4939332881,genthinerradcenter@gmail.com,
MMX-Quadracing,Jerichower Str. 1c None Genthin 39307 Germany,,+4939338243630,info@mmx-quadracing.de,
eldoRADo. Zweirad GmbH,Heinrichstraße 11 None Magdeburg 39124 Germany,www.eldorado-bike.de,+493912445460,shop@eldorado-bike.de,
Triple - M,Itzling 25 None Kallham 4720 Austria,www.triple-m.net,+436763601242,office@triple-m.net,
Zweirad Bahner,Hauptstr. 47 None Steinbach-Hallenberg 98587 Germany,,+493684748349,info@zweirad-bahner.de,
Intersport Plus City,Pluskaufstrasse 7 None Pasching 4061 Austria,,,pluscity@intersport.at,
Rad-Art OHG Friedrichroda,Hauptstraße 35 None Friedrichroda 99894 Germany,,,friedrichroda@rad-art.de,
Glantschnig Radsport,Rudolfstraße 5 None Langenlois 3550 Austria,,+4327343146,glantschnig.radsport@aon.at,
2-RAD Koch,Linzerstraße 77 None Mauthausen 4310 Austria,,+4372385435,2-rad-koch@aon.at,
Intersport Winninger Shop Traun,Oberer Flötzerweg 8 None Traun 4050 Austria,,,mario.leimhofer@intersport.at,
Trauner GmbH & Co KG,Marktplatz 5 None Mauthausen 4310 Austria,www.traunershop.at,+4372382235,office@traunershop.at,
Fahrrad Müller,Karl-Marx-Platz 1a None Eberswalde 16225 Germany,www.fahrrad-mueller-eberswalde.de,+493334280285,service@fahrrad-mueller-eberswalde.de,
2 RAD STURM,Christlgasse 20 a None Traun 4050 Austria,www.2radsturm.at,+43722972753,office@2radsturm.at,
Intersport Winninger Asten,Handelsring 8-10 None Asten 4481 Austria,,,mario.leimhofer@intersport.at,
Zweirad Frömming,Mögeliner Bahnhofstraße 2 None Premnitz 14727 Germany,,+4933864379598,uwe.heitzmann@arcor.de,
Tom's Radhaus,Nordbahnstrasse 19 c None Laa/Thaya 2136 Austria,www.tomsradhaus.at,+43252284846,office@tomsradhaus.at,
Radshop Kalteis,Austraße 7 None Mautern 3512 Austria,,+4369917230510,office@radshop-kalteis.at,
Rad + Ski Mommelstein,Bahnhofstrasse 40a None Floh-Seligenthal 98593 Germany,,+493683466250,rad-ski-mommelstein@web.de,
Eviala SCOTT,Dekerta 49C None Gorzów Wielkopolski 66-400 Poland,,,info@scott-gorzow.pl,
Zweirad Illhardt,Nordhäuser Str. 1 None Niedersachswerfen 99762 Germany,,+493633142067,illhardt.j@t-online.de,
Ginzinger GmbH,Frankenburgerstrasse 19 None Ried im Innkreis 4910 Austria,www.ginzinger.at,+4377528580114,fahrrad@ginzinger.at,
Bikepirat GmbH,Gewerbepark 12 None Grafenwörth 3484 Austria,,+432738200700,kontakt@bikepirat.at,
bikeworx Lettner e.U,Traunuferarkade 24 None Thalheim/Wels 4600 Austria,,+4369917054620,office@bikeworx.at,
Rad & Tat,Lerchenbreite 2 None Blankenburg 38889 Germany,www.rad-und-tat-blankenburg.de,+493944369777,rad-und-tat-blankenburg@t-online.de,
SAPA bike,Jasínkova 4 None P?erov 75002 Czech Republic,www.sapabike.cz,+42603944462,info@sapabike.cz,
POSH Cycling,Stauwerkstraße 22 None Ybbs an der Donau 3370 Austria,www.poshcycling.at,,flo@poshcycling.at,
"Salon Rowerowy "" Bike""",Rzeszowska 14 None Opole 45-316 Poland,,,interbike@wp.pl,
OD ŠTROF,"Vodní 52/3, None Kroměříž 767 01 Czech Republic",,+42573334295,jan.strof@email.cz,
Sanmar,Moniuszki 1 None Krapkowice 47-320 Poland,,,sklep@sanmar.com.pl,
Intersport Winninger Shop 47,Waidhofner Str. 2 None Amstetten 3300 Austria,,+43747262609,mario.leimhofer@intersport.at,
Weichberger Ges m.b.H  Radsport,Wiener Straße 6 None Wieselburg 3250 Austria,www.weichberger.at,+437416537190,wieselburg@weichberger.at,
Tabor Warenhaus GmbH,Kaserngasse 1a None Steyr 4400 Austria,,+4372527233117,christian.mayr@weiss-handelsgmbh.at,
Sport Hrinkow Handelsges.m.b.H.,Haratzmüllerstr. 74 None Steyr 4400 Austria,www.hrinkow-bikes.at,+43725247156,office@hrinkow-bikes.at,
Glückshaus Intersport Farnberger,Markt 51 None Göstling 3345 Austria,,+43741653183,martina.winter@glueckshaus.at,
Gigasport GmbH,Dr. Adolf Schärfstr. 9 None St. Pölten 3107 Austria,www.gigasport.at,+4327423686600,bernd.krinner@kastner-oehler.at,
Autohaus Gaul & Klamt GmbH & Co KG,Schweinfurter Straße 38 None Bad Neustadt 97616 Germany,www.elmobil24.de,+49977161700,ebike@elmobil24.de,
Hackl's Biker Heaven,Brünnerstraße 3 None St.Pölten 3100 Austria,www.racerholix.at.tf,+43274275544,racerholix.info@gmail.com,
Sport Kaiser,Betriebspark 3 None St. Ulrich 4451 Austria,www.sport-kaiser.at,+43725243643,garsten@sport-kaiser.at,
MUSZAK-SKI,RACLAWICKA 91 None POZNAN 60-302 Poland,,,,
Radsport Strobl H. Ges.m.b.H.,Unterwagramer Str. 50 None St.Pölten 3100 Austria,www.radsport-strobl.at,+432742252762,office@radsport-strobl.at,
Intersport Winninger Shop 46,Europastraße 6 None Langenrohr 3442 Austria,,+43227282182,mario.leimhofer@intersport.at,
CRW - SPORTS,Schloßplatz 10/18 None Vorchdorf 4655 Austria,,+43761421273,office@crw-sports.at,
Mountainbike Fuchs,August-Bebel-Str. 23 None Kaltennordheim 36452 Germany,www.fahrradfuchs.com,+493696684374,fahrradfuchs-kano@t-online.de,
Bauer-Sport GmbH,Römerstraße 38a None Attnang/Puchheim 4800 Austria,www.intersport-bauer.at,+43767462817,is.bauer@asak.at,
Fahrrad Fritzen,Handelsstraße 9 None Schwedt/O. 16303 Germany,,+493332412590,fahrrad-fritzen@freenet.de,
Fahrradhandel Eyring,Schillerstr. 18 None Tiefenort 36469 Germany,www.fahrradhaus-eyring.de,+493695824717,Eyring-Bike@gmx.de,
SPORTMIKE,Sparkassaplatz 2 None Stockerau 2000 Austria,,+43226672626,service@sportmike.at,
Sport Fischmann e.K.,Untertor 34 None Worbis 37339 Germany,www.sport-fischmann.de,+4936074337090,info@sport-fischmann.de,
Intersport St.Pölten,Porschestrasse 9 None St. Pölten 3100 Austria,www.churanek.at,,roland.grammel@churanek.at,
Fuchs GesmbH.,Bahnhofstr. 16 None Mank 3240 Austria,,+4327552310,wolfgang@rad-fuchs.at,
IS Sport Asen GmbH,Max-Plank-Straße 4 None Vöcklabruck 4840 Austria,www.intersport-asen.at,+43767272351,asen.voecklabruck@intersportxl.at,
Touren Harz - Bikes und Parts,Marienhöfer Str. 2 None Ilsenburg 38871 Germany,,+4939452802526,info@bikes-parts-harz.de,
EIC-Bike,Berliner Straße 18-20 None Leinefelde-Worbis 37327 Germany,www.eic-bike.de,+493605510058,info@eic-bike.de,
ARMOT,KRZYWOUSTEGO 68 None POZNAN 61-144 Poland,,,,
Eurobike s.r.o.,Komenského 223 None Otrokovice 765 02 Czech Republic,,,,
BIKESPORT PRÖLL,Welserstrasse 1 None Pettenbach 4643 Austria,,+436503334929,office@bikesport-proell.at,
ARMOT,ZWYCIESTWA 17A None POZNAN 61-648 Poland,,,,
Bike Serwis,Kaliska 80 None Ostrów Wielkopolski 63-400 Poland,,,info@bikeserwis.pl,
Zweirad Nöbel,Stolzengasse 4 None Helmstedt 38350 Germany,www.zweirad-noebel.de,+4953512296,georg.noebel@t-online.de,
Kola Číhal,Nám. Hrdinů 264 None Staré Město 686 03 Czech Republic,,+420737030010,scihal@seznam.cz,
HIERL Fahrräder e.U.,Braunauer Straße 18 None Straßwalchen 5204 Austria,,+4362157210,office@hierl.at,
BICYKL,J. PAWLA II 36 None KEDZIERZYN-KOZLE 47-220 Poland,,,,
PRO Sport Handelsges.m.b.H.,Druckereistrasse 7 None Gmunden 4810 Austria,www.intersport-gmunden.at,+43761270092,jasmin.striednig@prosport.at,
Fahrradhandel Eyring,Widermarkter Straße 17 None Vacha 36404 Germany,,,Eyring-Bike@gmx.de,
Muzyk,Żeromskiego 2 None Racibórz 47-400 Poland,,,wmuzyk@wp.pl,
INTERSPORT Kirchdorf,Dr. Gaisbauerstr. 1 None Kirchdorf an der Krems 4560 Austria,www.intersport-pachleitner.at,+436506219901,officewue.0581@intersport.at,
Cyklo ELEM,Sokolská 2402 None Zlín 760 01 Czech Republic,www.cykloelem.cz,+420602772536,obchod@cykloelem.cz,
Rhönbike,Bahnhofstraße 10 None Hilders 36115 Germany,www.rhoen-bike.de,+4966818372,kontakt@rhoen-bike.de,
Barbara Kail e.U.,Traunsteinstrasse 139 a None Gmunden 4810 Austria,www.mybikeshop.at,+43761263692,office@surf-hammerschmid.at,
Gitti'S Sport - Hany Brigitta,Hofkirchnergasse 14 None Klosterneuburg 3400 Austria,,+43224332813,sport.gitti@aon.at,
Wilhelm Mangold e.K.,Hinter der Mauer 2 None Eschwege 37269 Germany,,+495651754020,man.go@t-online.de,
Bikestore-WN  GmbH,Weißes Kreuzstrasse 3/3 None Langenzersdorf 2103 Austria,www.bikestore.cc,+43224433726,wien@bikestore.cc,
Rad & Sportshop Strametz,Mariazellerstr. 45 None Traisen 3160 Austria,www.sportstrametz.at,+43276263943,sportshop.strametz@aon.at,
Radsport Bauer,Roitnerstrasse 10 None Traisen 3160 Austria,www.radsport-bauer.at,,office@radsport-bauer.at,
Wolfgang`s Fahrrad Treff,Wolfenbütteler Str. 41 a None Goslar / Oker 38642 Germany,www.fahrradtreff-goslar.de,+49532167339,wolfgangs.fahrradtreff@t-online.de,
Valmez Bike,Svěrákova 779 None Valašské Meziříčí 757 01 Czech Republic,www.valmezbike.cz,+420734393565,prodejna@valmezbike.cz,
Intersport Winninger Auhofcenter,Albert Schweitzer Gasse 6 None Wien 1140 Austria,,,mario.leimhofer@intersport.at,
BIKE POINT,Fleckenstr. 26 None Gieboldehausen 37434 Germany,www.bike-point-live.com,+4955283395,dichtzieher2008@web.de,
Scott Reference Center,Nußdorfer Platz 6 None Wien 1190 Austria,www.scottsports-wien.at,+4313707502,wien19@bikestore.cc,
Gigasport GmbH,Brünnerstrasse 74 None Wien 1210 Austria,www.gigasport.at,+4317437887,hermann.petrakovits@kastner-oehler.at,
Zweirad Müller,Dörgestr. 25 None Osterode / Harz 37520 Germany,,+4955225500,zweirad_mueller@t-online.de,
alpen-bike.com GmbH,Herzog-Odilo-Strasse 52 None Mondsee 5310 Austria,office@alpen-bike.com,+43623236511,office@alpen-bike.com,
PBike E.U.,Jörgerstrasse 31 None Wien 1170 Austria,www.pbike.at,,info@pbike.at,
Bike Serwis,Św. Michała 130 None Kalisz 62-800 Poland,,,info@ebikeserwis.pl,
Nora Pure Sports GmbH,Hernalser Gürtel 33 None Wien 1170 Austria,www.norasports.at,+4314034493,oliver.mader@norasports.at,
HOREZ,Pod Zelnicemi 421 None Uherský Brod 688 01 Czech Republic,,+420605250342,fa.horez@post.cz,
Wien Rad,Leystraße 169 None Wien 1020 Austria,,,office@wienrad.at,
Hitec-Sports Ges.m.b.H,Rotenberggasse 6 None Wien 1130 Austria,www.hitec-sports.com Email: hitec-sports@aon.at,+4318796006,office@hitec-sports.at,
MADEJA SPORT,28. ?íjna 212/227 None Ostrava 709 00 Czech Republic,www.madejasport.cz,+42595626322,info@madejasport.cz,
MAX CURSOR,Čujkovova 1856/52 None Ostrava-jih 700 30 Czech Republic,www.maxcursor.cz,+42596745690,maxcursor@maxcursor.cz,
Bike City,Mariahilferstrasse 206 None Wien 1150 Austria,,+43189281530,fahrrad@bikecity.at,
Intersport Winninger Stadlau,Gewerbeparkstrasse 2 None Wien 1220 Austria,,,mario.leimhofer@intersport.at,
Hang Loose,Favoritenstr. 28 None Wien 1040 Austria,,+4316067988,hangloose@hangloose.at,
Intersport Winninger Stadioncenter,Olympiaplatz 2 Top 2/3 None Wien 1020 Austria,,+4317265080,mario.leimhofer@intersport.at,
SPORTWERK,Göstling 159 None Göstling 3345 Austria,,+43748426066,office@sportwerk.at,
OKTOSPORT,Bergengasse 6/5 None Wien 1220 Austria,www.oktosport.at,+4369910907678,admin@oktosport.at,
Krieau Consulting GmbH,Carlbergergasse 66 None Wien 1230 Austria,,+4315323222,koell@golftech.at,
Catenasport Ges.m.b.H,Rudolf-Hochmayer-Gasse 28/25 None Perchtoldsdorf 2380 Austria,www.catenasport.at,,rad@catenasport.at,
Bikestore -1230 GmbH,Perfektastrasse 45 None Wien 1230 Austria,,+4312367700300,wien23@bikestore.cc,
Bernhard Kohl Sporthandel GmbH,Triesterstrasse    282-284 None Wien 1230 Austria,,+43189019760,office@bernhardkohl.at,
RAD der Stadt Prenzlau GbR,Stettiner Str. 50 None Prenzlau 17291 Germany,,,rdspz@web.de,
Zweirad Jürgens,Neustädter Str. 48 None Klötze 38486 Germany,www.zweirad-juergens.de,+4939092251,zweirad-juergens@t-online.de,
X-Sport Worldstore,Ortstrasse 122/1/8 None Vösendorf 2331 Austria,,,office@x-sport.at,
KOLO Sport s.r.o.,1. mája 12 None Malacky 90101 Slovakia,,+42948015159,kolosport1@gmail.cz,
Gigasport GmbH,Joh.-Steinböck-Str.15 None Brunn/Gebirge 2345 Austria,www.gigasport.at,+432236378788,andreas.enzelsberger@kastner-oehler.at,
Intersport Vösendorf,Blaue Lagune bei SCS None Vösendorf 2334 Austria,,,HEIKE.HARRER@IS-XL.AT,
Velo Voss GmbH,Lange Geismar Str. 72-73 None Göttingen 37073 Germany,www.velo-voss.de,+49551484236,info@velovoss.de,
Karstadt Warenhaus AG Fil. 213,Kornmarkt 12-16 None Göttingen 37073 Germany,,+49551409221,,
Raiffeisen Lagerhaus GmbH,Klederingerstrasse 4-6 None Schwechat 2320 Austria,,+43170773182945,radshop_schwechat@rlg.rlh.at,
